,matter,q0,q1,q2,q3,q4,q5,q6,q7,q8,citations
436,[3372.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:lei:2002-01-10;10406!', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art5_inc38', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art419', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art414']"
437,[1209.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art207', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art206', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art202']"
438,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art302_inc1', 'lei+8072+1990!art2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+11343+2006!art33', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'lei+12403+2011!']"
439,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44', 'lei+8072+1990!art2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'lei+12403+2011!']"
440,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
441,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_par6', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art311_inc1', 'lei+10826+2003!art14', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:lei:1973-01-11;5869!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art307_caput']"
442,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+11343+2006!art33', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'lei+11343+2006!art12', 'lei+10826+2003!', 'lei+11343+2006!art12_caput']"
443,[10925.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art66', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art73', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art6_inc21', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art659']"
444,[10902.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+10826+2003!art14', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!', 'lei+10826+2003!art288_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'lei+10826+2003!art16_caput']"
445,[4355.0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art580', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2']"
446,"[7928.0, 3419.0]",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2']"
447,[1209.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
448,[10925.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lei+8038+1990!art31']
449,[4355.0],0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'lei+11343+2006!art33_caput', 'urn:lex:br:federal:lei:1973-01-11;5869!art557', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:lei:1973-01-11;5869!art34']"
450,[4310.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art68_inc9', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art659', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par4']"
451,[4355.0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art7', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art306_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art329']"
452,"[7928.0, 3607.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
453,"[4355.0, 3419.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art66', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art659', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:lei:1990-07-13;8069!art244', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art70_inc5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319_inc5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art6_inc21']"
454,"[7942.0, 3419.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
455,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art366', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319_par6', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art171_caput']"
456,[4355.0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313']"
457,"[4355.0, 3419.0]",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
458,[4355.0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_caput_par4', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art64_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art311', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc4_par4']"
459,"[4355.0, 3402.0, 3397.0, 3426.0, 3572.0, 10949.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art20', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+11340+2006!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art150', 'lei+11340+2006!art7', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art359', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art129_par9']"
460,[1209.0],0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"['lei+4947+1966!art288', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art10', 'lei+6766+1979!art50', 'lei+6766+1979!art1_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!', 'lei+9613+1998!art20_caput']"
461,[7942.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art68_inc9']"
462,[7928.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art659', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art329_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art244', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:lei:1973-01-11;5869!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art326', 'lei+12403+2011!', 'lei+8069+1990!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art329_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art6_inc21', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art329', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc2']"
463,[4263.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lei+8038+1990!art31']
464,[10902.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lei+8038+1990!art31']
465,"[4355.0, 10640.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_caput_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc4_par2']"
466,[4355.0],0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'lei+8069+1990!', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'lei+8069+1990!art244']"
467,"[7928.0, 4310.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+8069+1990!art28', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art171', 'lei+10826+2003!art244', 'urn:lex:br:federal:lei:1973-01-11;5869!art326', 'lei+9503+1997!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art326', 'lei+10826+2003!art12_caput', 'lei+11343+2006!art309']"
468,"[4264.0, 5567.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art229', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art609']"
469,[4272.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art147', 'lei+10826+2003!art147', 'lei+10826+2003!art14', 'urn:lex:br:federal:lei:2003-12-22;10826!art33', 'lei+10826+2003!art6', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art110', 'lei+10826+2003!art33']"
470,[7942.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art297_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art1_inc14', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par2']"
471,"[4310.0, 5847.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art326', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art180_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art325_par1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art350']"
472,[4310.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
473,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_inc4_par2', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art121_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
474,[4355.0],0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art59', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'lei+11343+2006!art42', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313']"
475,[1209.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44', 'lei+12403+2011!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art5', 'lei+11343+2006!art16_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+11343+2006!art33', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319_inc3', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art310', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_inc3_par6', 'lei+8072+1990!', 'lei+10826+2003!art2_inc2', 'lei+11464+2007!art5', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art301']"
476,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+7960+1989!art1', 'lei+7960+1989!', 'lei+7960+1989!art1_inc2', 'lei+7960+1989!art1_inc1', 'lei+7960+1989!art1_inc3', 'lei+7960+1989!art288', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc2_par2', 'lei+7960+1989!art121_caput_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art14_inc5_par2', 'lei+7960+1989!art155_par4']"
477,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
478,"[7928.0, 3416.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
479,[4310.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art140', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319_inc8', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art171', 'lei+11340+2006!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5_inc3']"
480,[10902.0],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art2_inc3_par4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art400', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art22_par1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art171_caput']"
481,"[4263.0, 4272.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art396', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art659', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art395', 'lei+11719+2008!art397', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_par4', 'urn:lex:br:federal:lei:1973-01-11;5869!art267_par3', 'urn:lex:br:federal:lei:1973-01-11;5869!art66', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art6_inc21', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc2_par4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art397']"
482,[7928.0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc5_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_inc2_par2', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art311']"
483,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33', 'lei+10826+2003!art14', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:lei:2003-12-22;10826!', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc2', 'lei+10826+2003!art14_caput']"
484,[7928.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art44', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art5_caput', 'lei+11343+2006!art40_inc6', 'lei+8072+1990!art2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+11343+2006!art329_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313']"
485,[4355.0],0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29']"
486,"[7928.0, 4355.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+12850+2013!art4', 'lei+12850+2013!art2_caput', 'lei+12403+2011!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art69', 'lei+12403+2011!art313', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+12850+2013!art2_caput_par1', 'lei+1521+1951!art71', 'lei+12850+2013!art1']"
487,[4355.0],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art14_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art157_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
488,"[7928.0, 3608.0, 3633.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lei+11343+2006!art33_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319']"
489,"[4355.0, 3608.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+11340+2006!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'lei+11343+2006!art33_caput', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5_inc3', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art5_inc2', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art217']"
490,[4355.0],0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art5', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art155_inc4', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art282_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_caput', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:lei:2002-01-10;10406!', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art157_par1']"
491,[1209.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['notfound!art66_inc9', 'notfound!art621']"
492,"[4355.0, 5566.0, 3385.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art387', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art33_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art387_par2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:constituicao:1988-10-05;1988!art105_inc2', 'lei+12403+2011!', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art387_par2']"
493,[10902.0],0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,"['lei+11343+2006!art29', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'lei+11343+2006!art33', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'lei+11343+2006!art33_caput']"
494,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art310_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art310_inc2', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313', 'urn:lex:br:federal:decreto.lei:1940-12-07;2848!art217']"
495,[4355.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['urn:lex:br:federal:decreto.lei:1941-10-03;3689!art319', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art312', 'urn:lex:br:federal:decreto.lei:1941-10-03;3689!art313_inc1', 'lei+10826+2003!art16_par1', 'lei+10826+2003!art16']"
